B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
905,786,492,758,1998,2652,2535,2968,1419,520,30000,201609,114.29643997765432,22.683608059263424,6
1057,931,611,925,2432,3122,3041,3454,1697,622,200000,201610,114.29643997765432,22.683608059263424,6
1067,919,606,927,2420,3038,2984,3458,1669,664,190000,201611,114.29643997765432,22.683608059263424,6
1154,959,645,990,2316,2807,2730,3204,1617,645,170000,201612,114.29643997765432,22.683608059263424,6
1088,915,597,990,2302,2854,2846,3295,1630,646,190000,201701,114.29643997765432,22.683608059263424,6
1292,1073,809,1069,2029,2414,2415,2638,1518,689,330000,201702,114.29643997765432,22.683608059263424,6
1184,1000,748,1047,2051,2416,2400,2656,1557,719,-100,201703,114.29643997765432,22.683608059263424,6
1076,927,688,1025,2074,2418,2385,2674,1597,750,110000,201704,114.29643997765432,22.683608059263424,6
1170,997,701,954,2160,2791,2530,3068,1491,570,130000,201705,114.29643997765432,22.683608059263424,6
1088,932,617,923,2310,2901,2694,3245,1629,617,-100,201706,114.29643997765432,22.683608059263424,6
1007,868,534,893,2460,3011,2858,3423,1767,665,90000,201707,114.29643997765432,22.683608059263424,6
1007,903,581,932,2358,3033,2892,3386,1524,617,40000,201708,114.29643997765432,22.683608059263424,6
973,839,544,799,2021,2713,2688,3071,1368,492,50000,201709,114.29643997765432,22.683608059263424,6
1256,1081,774,1021,2271,2908,2884,3297,1540,607,330000,201710,114.29643997765432,22.683608059263424,6
1052,917,620,956,2371,2996,3028,3454,1486,584,140000,201711,114.29643997765432,22.683608059263424,6
1232,1038,743,1094,2353,2817,2934,3127,1550,665,320000,201712,114.29643997765432,22.683608059263424,6
1098,925,651,1035,2240,2663,2954,3018,1557,711,170000,201801,114.29643997765432,22.683608059263424,6
1307,1062,804,1099,2089,2474,2483,2833,1532,679,210000,201802,114.29643997765432,22.683608059263424,6
981,859,631,943,1879,2318,2363,2524,1325,633,120000,201803,114.29643997765432,22.683608059263424,6
1623,1400,1126,1323,2131,2587,2519,2819,1666,762,490000,201804,114.29643997765432,22.683608059263424,6
1030,932,570,976,2500,3126,3162,3575,1733,682,120000,201805,114.29643997765432,22.683608059263424,6
1048,927,631,945,2281,2910,2844,3178,1627,666,90000,201806,114.29643997765432,22.683608059263424,6
932,811,521,813,2165,2771,2670,3171,1440,551,60000,201807,114.29643997765432,22.683608059263424,6
971,833,543,806,2166,2801,2669,3217,1402,495,50000,201808,114.29643997765432,22.683608059263424,6
1086,927,632,946,2173,2785,2797,3222,1787,716,140000,201809,114.29643997765432,22.683608059263424,6
981,877,570,1005,2377,2809,2881,3251,1721,738,110000,201810,114.29643997765432,22.683608059263424,6
1178,1005,704,1019,2327,2877,2821,3235,1622,666,200000,201811,114.29643997765432,22.683608059263424,6
958,800,533,851,2034,2585,2625,2922,1417,539,60000,201812,114.29643997765432,22.683608059263424,6
1241,1030,734,1005,2041,2504,2510,2770,1535,709,240000,201901,114.29643997765432,22.683608059263424,6
1378,1159,885,1101,1972,2355,2329,2590,1541,725,-100,201902,114.29643997765432,22.683608059263424,6
1516,1288,1036,1198,1903,2206,2148,2410,1547,741,410000,201903,114.29643997765432,22.683608059263424,6
1353,1131,824,1037,2188,2622,2562,2965,1526,587,350000,201904,114.29643997765432,22.683608059263424,6
1141,1007,693,1017,2289,2740,2682,3109,1738,748,120000,201905,114.29643997765432,22.683608059263424,6
1026,897,625,869,2030,2571,2491,2896,1477,607,290000,201906,114.29643997765432,22.683608059263424,6
1348,1182,906,1040,2022,2516,2435,2789,1498,691,-100,201907,114.29643997765432,22.683608059263424,6
1671,1468,1187,1211,2015,2461,2379,2682,1519,775,610000,201908,114.29643997765432,22.683608059263424,6
878,777,474,771,2197,2780,2728,3099,1372,513,20000,201909,114.29643997765432,22.683608059263424,6
1146,982,659,961,2416,2990,2892,3421,1567,603,230000,201910,114.29643997765432,22.683608059263424,6
1243,1068,758,1061,2397,2921,2924,3279,1577,639,410000,201911,114.29643997765432,22.683608059263424,6
959,814,557,869,2118,2651,2797,3001,1355,534,70000,201912,114.29643997765432,22.683608059263424,6
916,767,522,829,1897,2306,2488,2562,1330,572,70000,202001,114.29643997765432,22.683608059263424,6
1231,1031,764,1015,1885,2295,2247,2567,1527,679,150000,202002,114.29643997765432,22.683608059263424,6
1097,924,667,880,1734,2133,2070,2330,1306,567,110000,202003,114.29643997765432,22.683608059263424,6
903,782,516,808,1893,2265,2309,2586,1366,569,20000,202004,114.29643997765432,22.683608059263424,6
1110,969,702,945,1876,2294,2220,2566,1394,673,80000,202005,114.29643997765432,22.683608059263424,6
975,852,533,869,2168,2767,2609,3096,1670,618,60000,202006,114.29643997765432,22.683608059263424,6
935,839,499,808,2104,2800,2499,3029,1437,503,30000,202007,114.29643997765432,22.683608059263424,6
1000,911,565,949,2314,3048,2762,3353,1666,663,80000,202008,114.29643997765432,22.683608059263424,6
2056,1818,1563,1306,1772,2041,2292,2113,1326,651,780000,202009,114.29643997765432,22.683608059263424,6
950,819,519,791,1996,2549,2466,2861,1322,491,40000,202010,114.29643997765432,22.683608059263424,6
978,835,526,907,2271,2779,2670,3079,1522,615,120000,202011,114.29643997765432,22.683608059263424,6
1103,909,659,903,1901,2304,2240,2582,1322,560,120000,202012,114.29643997765432,22.683608059263424,6
1093,908,645,1009,2029,2417,2360,2627,1487,700,100000,202101,114.29643997765432,22.683608059263424,6
1019,830,623,866,1651,1986,1896,2233,1283,568,60000,202102,114.29643997765432,22.683608059263424,6
1342,1138,882,1105,1855,2112,2044,2370,1477,675,240000,202103,114.29643997765432,22.683608059263424,6
1103,985,698,995,2113,2519,2462,2787,1624,709,120000,202104,114.29643997765432,22.683608059263424,6
997,844,547,823,1736,2211,2044,2498,1385,567,50000,202105,114.29643997765432,22.683608059263424,6
932,802,502,784,1731,2190,2044,2435,1315,517,-100,202106,114.29643997765432,22.683608059263424,6
867,760,458,746,1726,2170,2044,2373,1246,467,20000,202107,114.29643997765432,22.683608059263424,6
1364,1159,820,919,1869,2354,2123,2556,1188,451,520000,202108,114.29643997765432,22.683608059263424,6
1442,1124,814,829,1303,1481,1277,1496,502,220,520000,202109,114.29643997765432,22.683608059263424,6
866,745,460,689,1900,2435,2357,2849,1243,470,20000,202110,114.29643997765432,22.683608059263424,6
858,708,443,707,1960,2490,2408,2701,1263,503,20000,202111,114.29643997765432,22.683608059263424,6
