B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
938,856,533,890,2404,2944,2770,3264,1608,637,30000,201609,114.29807767096348,22.684158071087523,6
1054,932,579,984,2522,3189,2644,3441,1635,636,210000,201610,114.29807767096348,22.684158071087523,6
1112,936,664,1006,2178,2661,2396,3036,1698,819,100000,201611,114.29807767096348,22.684158071087523,6
1155,964,699,983,1833,2116,2090,2398,1461,695,140000,201612,114.29807767096348,22.684158071087523,6
1049,842,592,910,1671,2106,1949,2292,1480,667,110000,201701,114.29807767096348,22.684158071087523,6
1311,1099,830,1061,1790,2075,2046,2239,1558,783,140000,201702,114.29807767096348,22.684158071087523,6
1207,1019,769,1068,1942,2218,2205,2451,1689,869,-100,201703,114.29807767096348,22.684158071087523,6
1104,939,709,1076,2094,2361,2365,2664,1820,955,90000,201704,114.29807767096348,22.684158071087523,6
1222,1091,769,1056,2397,2907,2744,3368,1841,750,130000,201705,114.29807767096348,22.684158071087523,6
1141,1055,691,1093,2729,3316,3048,3725,1967,767,-100,201706,114.29807767096348,22.684158071087523,6
1061,1019,613,1130,3061,3726,3353,4082,2094,785,70000,201707,114.29807767096348,22.684158071087523,6
1023,1029,630,1057,2786,3536,3347,3892,1694,697,40000,201708,114.29807767096348,22.684158071087523,6
1003,895,557,885,2381,2965,2922,3513,1449,550,60000,201709,114.29807767096348,22.684158071087523,6
1241,1072,746,1017,2291,2978,2813,3256,1429,586,390000,201710,114.29807767096348,22.684158071087523,6
1050,935,602,1002,2289,2906,2948,3253,1376,568,180000,201711,114.29807767096348,22.684158071087523,6
1217,997,717,989,1906,2321,2162,2476,1241,564,260000,201712,114.29807767096348,22.684158071087523,6
1064,902,657,927,1807,2124,2334,2348,1301,664,200000,201801,114.29807767096348,22.684158071087523,6
1278,1038,785,1025,1843,2181,2120,2436,1409,657,190000,201802,114.29807767096348,22.684158071087523,6
1013,878,664,979,1781,2154,2157,2362,1406,713,100000,201803,114.29807767096348,22.684158071087523,6
1683,1459,1235,1378,2108,2538,2407,2799,1764,839,530000,201804,114.29807767096348,22.684158071087523,6
1081,1025,684,1138,2574,3150,2922,3592,2022,840,90000,201805,114.29807767096348,22.684158071087523,6
1083,1012,700,1102,2456,3066,2844,3380,1918,830,70000,201806,114.29807767096348,22.684158071087523,6
987,965,580,1013,2600,3253,3113,3647,1712,709,50000,201807,114.29807767096348,22.684158071087523,6
993,942,591,970,2594,3199,2912,3508,1605,594,80000,201808,114.29807767096348,22.684158071087523,6
1098,965,623,922,2308,3026,2914,3438,1603,613,210000,201809,114.29807767096348,22.684158071087523,6
946,844,544,891,2306,2817,3101,3152,1446,618,130000,201810,114.29807767096348,22.684158071087523,6
1160,927,644,863,2013,2388,2235,2642,1237,507,170000,201811,114.29807767096348,22.684158071087523,6
922,726,484,648,1469,1950,1925,2134,979,381,60000,201812,114.29807767096348,22.684158071087523,6
1225,997,703,916,1743,2131,2058,2297,1185,550,320000,201901,114.29807767096348,22.684158071087523,6
1381,1145,893,1056,1746,2076,1970,2244,1428,720,-100,201902,114.29807767096348,22.684158071087523,6
1537,1293,1083,1197,1750,2022,1882,2191,1671,890,430000,201903,114.29807767096348,22.684158071087523,6
1507,1405,1262,1462,2327,2795,2500,3011,2100,1095,490000,201904,114.29807767096348,22.684158071087523,6
1149,1061,790,1168,2513,2920,2878,3287,2197,1028,120000,201905,114.29807767096348,22.684158071087523,6
1033,944,627,961,2464,3006,2917,3363,1738,718,60000,201906,114.29807767096348,22.684158071087523,6
1304,1173,912,1135,2263,2757,2610,3033,1643,772,-100,201907,114.29807767096348,22.684158071087523,6
1575,1403,1198,1310,2063,2509,2303,2703,1549,827,540000,201908,114.29807767096348,22.684158071087523,6
863,751,468,770,2388,2945,2931,3415,1332,519,30000,201909,114.29807767096348,22.684158071087523,6
1111,938,637,882,2135,2591,2373,2938,1429,605,150000,201910,114.29807767096348,22.684158071087523,6
1224,1031,743,971,2005,2463,2327,2736,1320,579,290000,201911,114.29807767096348,22.684158071087523,6
921,725,504,717,1560,1913,1890,2232,1004,444,60000,201912,114.29807767096348,22.684158071087523,6
893,711,499,660,1464,1785,1771,1928,966,448,50000,202001,114.29807767096348,22.684158071087523,6
1200,997,731,924,1663,2022,1988,2250,1300,598,190000,202002,114.29807767096348,22.684158071087523,6
1080,876,660,814,1608,1837,1822,2099,1140,523,120000,202003,114.29807767096348,22.684158071087523,6
906,806,509,840,2006,2439,2408,2738,1372,594,20000,202004,114.29807767096348,22.684158071087523,6
1129,995,720,958,1930,2389,2292,2684,1482,704,50000,202005,114.29807767096348,22.684158071087523,6
973,906,534,960,2636,3554,3249,3991,1883,720,60000,202006,114.29807767096348,22.684158071087523,6
961,854,502,803,2392,3101,3014,3459,1423,547,40000,202007,114.29807767096348,22.684158071087523,6
995,934,550,971,2781,3615,3402,3968,1794,691,80000,202008,114.29807767096348,22.684158071087523,6
1472,1174,879,901,1419,1726,1495,1784,640,329,740000,202009,114.29807767096348,22.684158071087523,6
902,765,469,695,1895,2557,2543,2858,1091,400,30000,202010,114.29807767096348,22.684158071087523,6
932,749,457,714,1855,2279,2003,2437,1039,434,80000,202011,114.29807767096348,22.684158071087523,6
1081,854,628,786,1511,1872,1670,1974,880,371,180000,202012,114.29807767096348,22.684158071087523,6
1017,781,542,729,1438,1770,1636,1901,949,458,90000,202101,114.29807767096348,22.684158071087523,6
975,756,553,689,1333,1559,1450,1773,871,382,150000,202102,114.29807767096348,22.684158071087523,6
1337,1117,863,1023,1719,2061,1921,2240,1231,567,330000,202103,114.29807767096348,22.684158071087523,6
1109,968,687,976,2235,2760,2481,3023,1562,679,90000,202104,114.29807767096348,22.684158071087523,6
972,850,531,767,2100,2733,2651,3012,1481,574,50000,202105,114.29807767096348,22.684158071087523,6
915,805,479,732,2091,2771,2652,3073,1368,521,-100,202106,114.29807767096348,22.684158071087523,6
858,760,427,697,2083,2809,2654,3134,1256,468,20000,202107,114.29807767096348,22.684158071087523,6
